Player ID,Name,Team,Position,Cost,Total Points,Minutes,Goals Scored,Assists,Clean Sheets,Selected By %,Status,ROI,Points per Minute,PpM ROI
241,Bassey,Fulham,2,4.5,66,2299,1,0,6,0.3,a,14.666666666666666,0.028708133971291867,0.42105263157894735
242,Benda,Fulham,1,4.0,0,0,0,0,0,0.4,a,0.0,0.0,0.0
243,Cairney,Fulham,3,5.0,70,1472,1,6,4,0.1,a,14.0,0.04755434782608696,0.6657608695652174
244,Castagne,Fulham,2,4.5,105,2630,1,3,9,3.3,a,23.333333333333332,0.039923954372623575,0.9315589353612167
245,Diop,Fulham,2,4.5,43,1423,0,0,5,0.2,a,9.555555555555555,0.030217849613492623,0.28874834075115174
246,Harris,Fulham,3,4.5,2,74,0,0,0,0.1,a,0.4444444444444444,0.02702702702702703,0.012012012012012012
247,Iwobi,Fulham,3,5.5,102,2331,5,2,7,0.5,a,18.545454545454547,0.043758043758043756,0.8115128115128115
248,Leno,Fulham,1,5.0,133,3420,0,0,10,3.1,a,26.6,0.03888888888888889,1.0344444444444445
249,Lukić,Fulham,3,5.0,43,1113,1,0,5,0.1,a,8.6,0.03863432165318958,0.33225516621743034
250,Mbabu,Fulham,2,4.0,0,0,0,0,0,0.4,a,0.0,0.0,0.0
251,Muniz,Fulham,4,6.0,97,1589,9,2,6,6.1,a,16.166666666666668,0.06104468219005664,0.9868890287392491
252,Raúl,Fulham,4,5.5,72,1390,7,0,4,0.4,a,13.090909090909092,0.051798561151079135,0.6780902550686724
253,Ream,Fulham,2,4.5,40,1503,1,0,3,0.2,a,8.88888888888889,0.02661343978709248,0.23656390921859985
254,Reed,Fulham,3,5.0,47,1317,0,2,6,0.1,a,9.4,0.03568716780561883,0.335459377372817
255,Robinson,Fulham,2,4.5,104,3266,0,6,9,5.2,a,23.11111111111111,0.03184323331292101,0.7359325032319521
256,Stansfield,Fulham,4,5.0,0,0,0,0,0,0.1,a,0.0,0.0,0.0
257,Tete,Fulham,2,4.5,27,863,1,0,2,0.2,a,6.0,0.031286210892236384,0.18771726535341832
258,Vinicius,Fulham,4,5.0,22,306,2,0,0,0.6,a,4.4,0.0718954248366013,0.31633986928104574
259,Wilson,Fulham,3,5.5,94,1603,4,7,5,0.3,a,17.09090909090909,0.058640049906425455,1.0022117620370896
579,Sessegnon,Fulham,2,4.5,0,0,0,0,0,0.1,a,0.0,0.0,0.0
260,Al-Hamadi,Ipswich,4,5.0,0,0,0,0,0,0.5,a,0.0,0.0,0.0
261,Baggott,Ipswich,2,4.0,0,0,0,0,0,0.5,a,0.0,0.0,0.0
262,Broadhead,Ipswich,3,5.0,0,0,0,0,0,0.2,a,0.0,0.0,0.0
263,Burgess,Ipswich,2,4.0,0,0,0,0,0,0.4,a,0.0,0.0,0.0
264,Burns,Ipswich,3,5.0,0,0,0,0,0,0.1,a,0.0,0.0,0.0
265,Chaplin,Ipswich,3,5.5,0,0,0,0,0,0.5,a,0.0,0.0,0.0
266,Clarke,Ipswich,2,4.0,0,0,0,0,0,0.3,a,0.0,0.0,0.0
267,Davis,Ipswich,2,4.5,0,0,0,0,0,3.1,a,0.0,0.0,0.0
268,Delap,Ipswich,4,5.5,0,0,0,0,0,0.5,a,0.0,0.0,0.0
269,Edmundson,Ipswich,2,4.0,0,0,0,0,0,0.2,a,0.0,0.0,0.0
270,Greaves,Ipswich,2,4.0,0,0,0,0,0,0.6,a,0.0,0.0,0.0
271,Harness,Ipswich,3,5.0,0,0,0,0,0,0.0,a,0.0,0.0,0.0
272,Hirst,Ipswich,4,5.5,0,0,0,0,0,0.1,a,0.0,0.0,0.0
273,Humphreys,Ipswich,3,4.5,0,0,0,0,0,0.2,a,0.0,0.0,0.0
274,Hutchinson,Ipswich,3,5.5,0,0,0,0,0,1.2,a,0.0,0.0,0.0
275,Johnson,Ipswich,2,4.0,17,538,0,0,1,2.0,a,4.25,0.031598513011152414,0.13429368029739777
276,Ladapo,Ipswich,4,4.5,0,0,0,0,0,2.6,a,0.0,0.0,0.0
277,Luongo,Ipswich,3,4.5,0,0,0,0,0,0.5,a,0.0,0.0,0.0
278,Morsy,Ipswich,3,5.0,0,0,0,0,0,0.4,a,0.0,0.0,0.0
280,Slicker,Ipswich,1,4.0,0,0,0,0,0,0.6,a,0.0,0.0,0.0
281,Taylor,Ipswich,3,5.0,0,0,0,0,0,0.0,a,0.0,0.0,0.0
282,Tuanzebe,Ipswich,2,4.0,0,0,0,0,0,1.2,a,0.0,0.0,0.0
283,Walton,Ipswich,1,4.5,0,0,0,0,0,0.3,a,0.0,0.0,0.0
284,Woolfenden,Ipswich,2,4.0,0,0,0,0,0,1.3,a,0.0,0.0,0.0
568,Muric,Ipswich,1,4.5,47,900,0,0,0,0.5,a,10.444444444444445,0.052222222222222225,0.5454320987654322
583,Townsend,Ipswich,2,4.0,0,0,0,0,0,0.0,a,0.0,0.0,0.0
285,B.Soumaré,Leicester,3,4.5,0,0,0,0,0,0.2,a,0.0,0.0,0.0
286,Cannon,Leicester,4,4.5,0,0,0,0,0,1.1,a,0.0,0.0,0.0
287,Choudhury,Leicester,3,4.5,0,0,0,0,0,0.3,a,0.0,0.0,0.0
288,Coady,Leicester,2,4.0,0,0,0,0,0,1.7,a,0.0,0.0,0.0
289,Daka,Leicester,4,5.0,0,0,0,0,0,1.8,a,0.0,0.0,0.0
290,De Cordova-Reid,Leicester,3,5.5,92,1410,6,3,3,0.3,a,16.727272727272727,0.06524822695035461,1.091424887169568
291,Faes,Leicester,2,4.0,0,0,0,0,0,8.7,a,0.0,0.0,0.0
292,Golding,Leicester,3,4.5,0,0,0,0,0,0.1,a,0.0,0.0,0.0
293,Hermansen,Leicester,1,4.5,0,0,0,0,0,0.6,a,0.0,0.0,0.0
294,Iversen,Leicester,1,4.0,0,0,0,0,0,1.0,a,0.0,0.0,0.0
295,Justin,Leicester,2,4.5,0,0,0,0,0,0.5,a,0.0,0.0,0.0
296,Kristiansen,Leicester,2,4.5,0,0,0,0,0,0.2,a,0.0,0.0,0.0
297,Marcal,Leicester,3,4.5,0,0,0,0,0,0.1,a,0.0,0.0,0.0
298,Mavididi,Leicester,3,5.5,0,0,0,0,0,1.3,a,0.0,0.0,0.0
299,McAteer,Leicester,3,5.0,0,0,0,0,0,0.1,a,0.0,0.0,0.0
300,Ndidi,Leicester,3,5.0,0,0,0,0,0,0.2,a,0.0,0.0,0.0
301,Okoli,Leicester,2,4.0,0,0,0,0,0,0.3,a,0.0,0.0,0.0
302,Ricardo,Leicester,2,4.5,0,0,0,0,0,0.4,a,0.0,0.0,0.0
303,Souttar,Leicester,2,4.0,0,0,0,0,0,0.3,a,0.0,0.0,0.0
305,Thomas,Leicester,2,4.0,7,916,0,0,0,0.6,a,1.75,0.007641921397379912,0.013373362445414847
306,Vardy,Leicester,4,5.5,0,0,0,0,0,6.2,a,0.0,0.0,0.0
307,Vestergaard,Leicester,2,4.0,0,0,0,0,0,2.0,a,0.0,0.0,0.0
308,Ward,Leicester,1,4.0,0,0,0,0,0,2.8,a,0.0,0.0,0.0
309,Winks,Leicester,3,4.5,0,0,0,0,0,10.9,a,0.0,0.0,0.0
570,A.Fatawu,Leicester,3,5.5,0,0,0,0,0,0.5,a,0.0,0.0,0.0
310,A.Becker,Liverpool,1,5.5,107,2520,0,0,8,10.9,a,19.454545454545453,0.04246031746031746,0.826046176046176
311,Alexander-Arnold,Liverpool,2,7.0,122,2153,3,5,8,21.4,a,17.428571428571427,0.0566651184393869,0.9875920642293144
312,Bajcetic,Liverpool,3,4.5,1,25,0,0,0,0.2,a,0.2222222222222222,0.04,0.008888888888888889
313,Bradley,Liverpool,2,5.0,50,752,1,3,3,0.8,a,10.0,0.06648936170212766,0.6648936170212766
314,Carvalho,Liverpool,3,5.0,0,0,0,0,0,0.1,a,0.0,0.0,0.0
315,Clark,Liverpool,3,4.5,5,86,0,0,0,0.1,a,1.1111111111111112,0.05813953488372093,0.06459948320413438
316,Darwin,Liverpool,4,7.5,132,2033,11,11,6,7.9,a,17.6,0.06492867683226758,1.1427447122479095
317,Diogo J.,Liverpool,3,7.5,110,1141,10,7,5,3.1,a,14.666666666666666,0.09640666082383874,1.4139643587496347
318,Doak,Liverpool,3,4.5,1,13,0,0,0,0.1,a,0.2222222222222222,0.07692307692307693,0.017094017094017096
319,Elliott,Liverpool,3,5.5,96,1330,3,9,4,1.4,a,17.454545454545453,0.07218045112781955,1.259876965140123
320,Endo,Liverpool,3,5.0,47,1714,1,0,6,0.2,a,9.4,0.027421236872812137,0.2577596266044341
321,Gakpo,Liverpool,4,7.5,106,1633,8,5,5,7.5,a,14.133333333333333,0.06491120636864667,0.9174117166768728
322,Gomez,Liverpool,2,5.0,76,1772,0,2,7,0.6,a,15.2,0.04288939051918736,0.6519187358916478
323,Gravenberch,Liverpool,3,5.0,45,1110,1,0,3,0.1,a,9.0,0.04054054054054054,0.3648648648648649
324,Jones,Liverpool,3,5.5,40,1156,1,1,2,0.2,a,7.2727272727272725,0.03460207612456748,0.2516514627241271
325,Kelleher,Liverpool,1,4.5,34,900,0,0,2,0.4,a,7.555555555555555,0.03777777777777778,0.2854320987654321
326,Konaté,Liverpool,2,5.0,56,1570,0,0,6,2.0,a,11.2,0.035668789808917196,0.3994904458598726
327,Luis Díaz,Liverpool,3,7.5,142,2625,8,7,7,6.6,a,18.933333333333334,0.05409523809523809,1.0242031746031746
328,M.Salah,Liverpool,3,12.5,211,2531,18,12,8,34.5,a,16.88,0.08336625839589096,1.4072224417226393
329,Mac Allister,Liverpool,3,6.5,109,2600,5,5,6,2.8,a,16.76923076923077,0.041923076923076924,0.70301775147929
330,McConnell,Liverpool,3,4.5,3,3,0,0,0,0.0,a,0.6666666666666666,1.0,0.6666666666666666
331,Morton,Liverpool,3,4.5,0,0,0,0,0,0.0,a,0.0,0.0,0.0
332,N.Phillips,Liverpool,2,4.0,0,0,0,0,0,0.2,a,0.0,0.0,0.0
333,Quansah,Liverpool,2,4.5,49,1188,2,0,2,0.7,a,10.88888888888889,0.041245791245791245,0.4491208380097269
334,R.Williams,Liverpool,2,4.0,0,0,0,0,0,0.2,a,0.0,0.0,0.0
335,Robertson,Liverpool,2,6.0,76,1689,3,2,3,6.3,a,12.666666666666666,0.044997039668442866,0.5699625024669429
336,Szoboszlai,Liverpool,3,6.5,99,2102,3,4,8,2.7,a,15.23076923076923,0.04709800190294957,0.7173387982141549
337,Tsimikas,Liverpool,2,5.0,48,675,0,3,4,0.3,a,9.6,0.07111111111111111,0.6826666666666666
338,Van den Berg,Liverpool,2,4.0,0,0,0,0,0,0.4,a,0.0,0.0,0.0
339,Virgil,Liverpool,2,6.0,117,3177,2,2,9,11.7,a,19.5,0.036827195467422094,0.7181303116147308
340,Akanji,Man City,2,5.5,112,2512,2,0,11,4.0,a,20.363636363636363,0.044585987261146494,0.9079328314997104
341,Aké,Man City,2,5.5,99,2039,2,3,6,3.0,a,18.0,0.04855321235899951,0.8739578224619912
342,Bernardo,Man City,3,6.5,141,2576,6,9,10,2.8,a,21.692307692307693,0.054736024844720496,1.1873506927854753
343,Bobb,Man City,3,5.0,30,294,1,2,1,0.4,a,6.0,0.10204081632653061,0.6122448979591837
344,Carson,Man City,1,4.0,0,0,0,0,0,0.2,a,0.0,0.0,0.0
345,De Bruyne,Man City,3,9.5,98,1219,4,10,7,6.9,a,10.31578947368421,0.08039376538146022,0.8293251586719054
346,Doku,Man City,3,6.5,98,1585,3,10,1,3.1,a,15.076923076923077,0.061829652996845424,0.9322009221062848
347,Ederson M.,Man City,1,5.5,112,2785,0,0,11,5.9,a,20.363636363636363,0.04021543985637343,0.8189325934388771
348,Foden,Man City,3,9.5,230,2860,19,8,14,30.0,a,24.210526315789473,0.08041958041958042,1.9470003680529995
349,Grealish,Man City,3,6.5,50,998,3,1,3,0.6,a,7.6923076923076925,0.050100200400801605,0.3853861569292431
350,Gvardiol,Man City,2,6.0,123,2327,4,2,9,32.7,a,20.5,0.052857756768371296,1.0835840137516115
351,Haaland,Man City,4,15.0,217,2553,27,8,11,35.5,a,14.466666666666667,0.08499804151978065,1.22963833398616
352,J.Alvarez,Man City,4,7.0,158,2644,11,11,12,3.2,a,22.571428571428573,0.059757942511346446,1.3488221309703914
353,João Cancelo,Man City,2,5.5,0,0,0,0,0,1.1,a,0.0,0.0,0.0
354,Kovačić,Man City,3,5.5,59,1539,1,0,9,0.2,a,10.727272727272727,0.03833658219623132,0.4112469726504814
355,Lewis,Man City,2,4.5,52,804,2,0,4,0.3,a,11.555555555555555,0.06467661691542288,0.7473742399115533
356,Matheus N.,Man City,3,5.0,32,831,0,2,2,0.0,a,6.4,0.03850782190132371,0.24645006016847174
357,McAtee,Man City,3,5.0,77,1815,3,4,2,0.0,a,15.4,0.04242424242424243,0.6533333333333334
358,Ortega Moreno,Man City,1,5.5,22,632,0,0,1,2.1,a,4.0,0.03481012658227848,0.13924050632911392
359,Phillips,Man City,3,5.0,10,394,0,0,0,0.1,a,2.0,0.025380710659898477,0.050761421319796954
360,Rodrigo,Man City,3,6.5,159,2931,8,10,14,7.5,a,24.46153846153846,0.05424769703172978,1.3269821273915439
361,Rúben,Man City,2,5.5,88,2557,0,0,9,3.1,a,16.0,0.03441533046538913,0.5506452874462261
362,Stones,Man City,2,5.5,53,1061,1,0,5,2.7,a,9.636363636363637,0.04995287464655985,0.48136406477594035
363,Walker,Man City,2,5.5,123,2766,0,5,10,9.3,a,22.363636363636363,0.044468546637744036,0.994478406625912
571,Sávio,Man City,3,6.5,0,0,0,0,0,0.5,a,0.0,0.0,0.0
364,Amad,Man Utd,3,5.0,23,385,1,1,1,1.9,a,4.6,0.05974025974025974,0.2748051948051948
365,Antony,Man Utd,3,6.0,47,1311,1,1,3,0.3,a,7.833333333333333,0.03585049580472922,0.2808288838037122
366,B.Fernandes,Man Utd,3,8.5,166,3118,10,9,7,14.2,a,19.529411764705884,0.05323925593329057,1.0397313511677924
367,Bayindir,Man Utd,1,4.5,0,0,0,0,0,0.2,a,0.0,0.0,0.0
368,Casemiro,Man Utd,3,5.0,58,1981,1,3,5,0.3,a,11.6,0.0292781423523473,0.3396264512872287
369,Dalot,Man Utd,2,5.0,111,3174,2,3,8,6.4,a,22.2,0.03497164461247637,0.7763705103969755
370,Eriksen,Man Utd,3,5.5,48,1134,1,2,2,0.2,a,8.727272727272727,0.042328042328042326,0.36940836940836935
371,Evans,Man Utd,2,4.5,49,1389,0,1,4,0.2,a,10.88888888888889,0.035277177825773935,0.3841292696584273
372,Garnacho,Man Utd,3,6.5,131,2564,7,7,8,11.5,a,20.153846153846153,0.051092043681747266,1.0297011880475218
373,Hannibal,Man Utd,3,4.5,11,131,1,0,1,0.1,a,2.4444444444444446,0.08396946564885496,0.20525869380831216
374,Heaton,Man Utd,1,4.0,0,0,0,0,0,0.2,a,0.0,0.0,0.0
375,Højlund,Man Utd,4,7.0,112,2156,10,2,6,5.6,a,16.0,0.05194805194805195,0.8311688311688312
376,Lindelof,Man Utd,2,4.5,62,1328,1,1,5,0.2,a,13.777777777777779,0.046686746987951805,0.643239625167336
377,Maguire,Man Utd,2,5.0,73,1650,2,4,4,0.6,a,14.6,0.04424242424242424,0.6459393939393939
378,Mainoo,Man Utd,3,5.5,77,1927,3,1,7,8.0,a,14.0,0.03995848469122989,0.5594187856772185
379,Malacia,Man Utd,2,4.5,0,0,0,0,0,0.2,a,0.0,0.0,0.0
380,Martinez,Man Utd,2,4.5,15,643,0,1,1,5.3,a,3.3333333333333335,0.02332814930015552,0.07776049766718507
381,McTominay,Man Utd,3,5.0,98,1891,7,1,7,1.2,a,19.6,0.05182443151771549,1.0157588577472236
382,Mount,Man Utd,3,6.5,23,509,1,0,1,0.3,a,3.5384615384615383,0.04518664047151277,0.1598911893607375
383,Onana,Man Utd,1,5.0,133,3420,0,0,9,7.3,a,26.6,0.03888888888888889,1.0344444444444445
384,Pellistri,Man Utd,3,5.0,13,164,0,1,0,0.0,a,2.6,0.07926829268292683,0.20609756097560977
385,Rashford,Man Utd,3,7.0,108,2264,7,3,7,7.1,a,15.428571428571429,0.04770318021201413,0.7359919232710752
386,Sancho,Man Utd,3,6.5,3,76,0,0,0,0.6,a,0.46153846153846156,0.039473684210526314,0.018218623481781375
387,Shaw,Man Utd,2,5.0,31,960,0,1,4,5.0,a,6.2,0.03229166666666667,0.20020833333333335
388,Wan-Bissaka,Man Utd,2,4.5,47,1778,0,2,3,0.6,a,10.444444444444445,0.026434195725534307,0.2760904886889139
389,Zirkzee,Man Utd,4,7.0,0,0,0,0,0,2.7,a,0.0,0.0,0.0
572,Yoro,Man Utd,2,4.5,0,0,0,0,0,3.1,a,0.0,0.0,0.0
390,A.Murphy,Newcastle,2,4.0,2,11,0,0,0,0.6,a,0.5,0.18181818181818182,0.09090909090909091
391,Almirón,Newcastle,3,6.0,77,1930,3,1,5,1.0,a,12.833333333333334,0.03989637305699482,0.5120034542314336
392,Barnes,Newcastle,3,6.5,64,788,5,3,2,0.6,a,9.846153846153847,0.08121827411167512,0.7996876220226474
394,Bruno G.,Newcastle,3,6.5,153,3264,7,9,10,2.9,a,23.53846153846154,0.046875,1.1033653846153846
395,Burn,Newcastle,2,4.5,97,2725,2,2,8,22.9,a,21.555555555555557,0.035596330275229356,0.7672986748216106
396,Dúbravka,Newcastle,1,4.5,75,1984,0,0,4,1.5,a,16.666666666666668,0.03780241935483871,0.6300403225806452
397,Fraser,Newcastle,3,5.0,0,0,0,0,0,0.0,a,0.0,0.0,0.0
398,Gordon,Newcastle,3,7.5,183,2896,11,16,12,35.9,a,24.4,0.06319060773480663,1.5418508287292816
399,Hall,Newcastle,2,4.5,38,773,1,0,2,0.7,a,8.444444444444445,0.04915912031047866,0.4151214603995976
400,Hayden,Newcastle,3,4.5,0,0,0,0,0,0.1,a,0.0,0.0,0.0
401,Isak,Newcastle,4,8.5,172,2253,21,4,7,55.8,a,20.235294117647058,0.07634265423879272,1.5448160622438054
402,J.Murphy,Newcastle,3,5.5,82,1184,3,8,5,0.5,a,14.909090909090908,0.06925675675675676,1.0325552825552824
403,Joelinton,Newcastle,3,6.0,45,1276,2,1,3,0.4,a,7.5,0.03526645768025078,0.26449843260188083
404,Kelly,Newcastle,2,4.5,48,1553,0,1,4,0.2,a,10.666666666666666,0.030907920154539602,0.3296844816484224
405,Krafth,Newcastle,2,4.5,33,909,0,0,3,0.1,a,7.333333333333333,0.036303630363036306,0.2662266226622662
406,Kuol,Newcastle,3,4.5,0,0,0,0,0,0.0,a,0.0,0.0,0.0
408,Lewis,Newcastle,2,4.0,0,0,0,0,0,0.4,a,0.0,0.0,0.0
409,Livramento,Newcastle,2,4.5,45,1302,1,0,2,1.8,a,10.0,0.03456221198156682,0.34562211981566826
410,Longstaff,Newcastle,3,5.0,110,2742,6,3,10,0.9,a,22.0,0.04011670313639679,0.8825674690007295
412,Odysseas,Newcastle,1,4.5,12,450,0,0,1,0.2,a,2.6666666666666665,0.02666666666666667,0.07111111111111111
413,Pope,Newcastle,1,5.0,57,1345,0,0,6,5.8,a,11.4,0.04237918215613383,0.4831226765799257
414,Ruddy,Newcastle,1,4.0,0,0,0,0,0,0.2,a,0.0,0.0,0.0
415,Schär,Newcastle,2,5.5,123,3055,4,3,9,7.6,a,22.363636363636363,0.04026186579378069,0.9004017259336409
416,Targett,Newcastle,2,4.0,2,77,0,0,0,0.5,a,0.5,0.025974025974025976,0.012987012987012988
418,Trippier,Newcastle,2,6.0,111,2235,1,10,6,14.4,a,18.5,0.049664429530201344,0.9187919463087248
419,White,Newcastle,3,4.5,3,12,0,0,0,0.3,a,0.6666666666666666,0.25,0.16666666666666666
420,Willock,Newcastle,3,5.0,18,415,1,0,1,0.2,a,3.6,0.043373493975903614,0.156144578313253
421,Wilson,Newcastle,4,7.0,69,981,9,1,6,0.6,a,9.857142857142858,0.07033639143730887,0.6933158584534732
574,Pivas,Newcastle,2,4.0,0,0,0,0,0,0.1,a,0.0,0.0,0.0
422,Aina,Nott'm Forest,2,4.5,45,1690,1,1,2,0.7,a,10.0,0.026627218934911243,0.26627218934911245
423,Anderson,Nott'm Forest,3,5.0,42,1018,0,2,5,0.2,a,8.4,0.0412573673870334,0.34656188605108057
424,Awoniyi,Nott'm Forest,4,6.0,67,1036,6,3,3,1.3,a,11.166666666666666,0.06467181467181467,0.722168597168597
425,Boly,Nott'm Forest,2,4.5,58,1437,2,1,3,0.4,a,12.88888888888889,0.04036186499652053,0.5202195932884869
426,Bowler,Nott'm Forest,3,4.5,0,0,0,0,0,0.1,a,0.0,0.0,0.0
427,C.Miguel,Nott'm Forest,1,4.5,0,0,0,0,0,2.0,a,0.0,0.0,0.0
428,Da Silva Moreira,Nott'm Forest,3,4.5,0,0,0,0,0,0.1,a,0.0,0.0,0.0
429,Danilo,Nott'm Forest,3,5.0,65,1787,2,2,1,0.1,a,13.0,0.03637381085618355,0.4728595411303861
430,Dennis,Nott'm Forest,4,5.0,0,0,0,0,0,0.3,a,0.0,0.0,0.0
431,Dominguez,Nott'm Forest,3,5.0,67,1489,2,2,6,0.1,a,13.4,0.04499664204163868,0.6029550033579584
432,Elanga,Nott'm Forest,3,5.5,119,2424,5,9,2,2.9,a,21.636363636363637,0.04909240924092409,1.0621812181218122
433,Gibbs-White,Nott'm Forest,3,6.5,142,3156,5,12,5,7.3,a,21.846153846153847,0.044993662864385296,0.9829384810373404
434,Hudson-Odoi,Nott'm Forest,3,5.5,109,1846,8,2,2,4.9,a,19.818181818181817,0.0590465872156013,1.1701960011819166
435,Mighten,Nott'm Forest,3,4.5,0,0,0,0,0,0.0,a,0.0,0.0,0.0
436,Murillo,Nott'm Forest,2,4.5,58,2790,0,2,3,1.1,a,12.88888888888889,0.02078853046594982,0.26794105933890877
437,N.Williams,Nott'm Forest,2,4.5,39,1630,0,1,1,0.6,a,8.666666666666666,0.02392638036809816,0.20736196319018405
438,O.Richards,Nott'm Forest,2,4.5,0,0,0,0,0,0.1,a,0.0,0.0,0.0
440,Omobamidele,Nott'm Forest,2,4.5,11,782,0,0,0,0.1,a,2.4444444444444446,0.014066496163682864,0.03438476840011367
442,Sangaré,Nott'm Forest,3,4.5,25,1031,0,0,4,1.5,a,5.555555555555555,0.02424830261881668,0.13471279232675934
443,Sels,Nott'm Forest,1,4.5,34,1440,0,0,1,1.0,a,7.555555555555555,0.02361111111111111,0.17839506172839506
444,Toffolo,Nott'm Forest,2,4.5,52,1452,1,3,2,0.2,a,11.555555555555555,0.03581267217630854,0.41383532292623204
445,Turner,Nott'm Forest,1,4.0,41,1530,0,0,2,23.6,a,10.25,0.02679738562091503,0.27467320261437905
446,Ui-jo,Nott'm Forest,4,4.5,0,0,0,0,0,1.6,a,0.0,0.0,0.0
447,Wood,Nott'm Forest,4,6.0,131,1801,14,1,2,5.1,a,21.833333333333332,0.07273736812881733,1.5880992041458448
448,Worrall,Nott'm Forest,2,4.5,13,438,0,0,1,0.1,a,2.888888888888889,0.02968036529680365,0.08574327752409944
449,Yates,Nott'm Forest,3,5.0,59,1979,1,1,1,0.1,a,11.8,0.029813036887316825,0.3517938352703386
573,Milenković,Nott'm Forest,2,4.5,0,0,0,0,0,0.3,a,0.0,0.0,0.0
450,Alcaraz,Southampton,3,5.0,0,0,0,0,0,0.2,a,0.0,0.0,0.0
451,Amo-Ameyaw,Southampton,3,4.5,0,0,0,0,0,0.1,a,0.0,0.0,0.0
452,Aribo,Southampton,3,5.0,0,0,0,0,0,0.1,a,0.0,0.0,0.0
453,Armstrong,Southampton,4,5.5,0,0,0,0,0,3.6,a,0.0,0.0,0.0
454,Bazunu,Southampton,1,4.5,0,0,0,0,0,0.5,a,0.0,0.0,0.0
455,Bednarek,Southampton,2,4.0,0,0,0,0,0,1.4,a,0.0,0.0,0.0
456,Bella-Kotchap,Southampton,2,4.0,0,0,0,0,0,0.5,a,0.0,0.0,0.0
457,Bree,Southampton,2,4.0,0,0,0,0,0,0.2,a,0.0,0.0,0.0
458,Charles,Southampton,3,4.5,0,0,0,0,0,0.1,a,0.0,0.0,0.0
459,Edozie,Southampton,3,5.0,0,0,0,0,0,0.1,a,0.0,0.0,0.0
460,Edwards,Southampton,2,4.0,0,0,0,0,0,0.2,a,0.0,0.0,0.0
461,Harwood-Bellis,Southampton,2,4.0,0,0,0,0,0,14.8,a,0.0,0.0,0.0
462,Kamaldeen,Southampton,3,5.0,0,0,0,0,0,0.1,a,0.0,0.0,0.0
463,Lallana,Southampton,3,5.0,30,839,0,1,2,0.1,a,6.0,0.03575685339690107,0.21454112038140644
464,Larios,Southampton,2,4.0,0,0,0,0,0,0.2,a,0.0,0.0,0.0
465,Lis,Southampton,1,4.0,0,0,0,0,0,0.3,a,0.0,0.0,0.0
466,Lumley,Southampton,1,4.0,0,0,0,0,0,0.2,a,0.0,0.0,0.0
467,Manning,Southampton,2,4.5,0,0,0,0,0,0.2,a,0.0,0.0,0.0
468,Mara,Southampton,4,5.0,0,0,0,0,0,0.2,a,0.0,0.0,0.0
469,McCarthy,Southampton,1,4.5,0,0,0,0,0,0.3,a,0.0,0.0,0.0
470,Onuachu,Southampton,4,5.0,0,0,0,0,0,0.1,a,0.0,0.0,0.0
471,Smallbone,Southampton,3,5.0,0,0,0,0,0,0.1,a,0.0,0.0,0.0
472,Stephens,Southampton,2,4.0,0,0,0,0,0,0.3,a,0.0,0.0,0.0
473,Stewart,Southampton,4,4.5,0,0,0,0,0,1.7,a,0.0,0.0,0.0
474,Sugawara,Southampton,2,4.5,0,0,0,0,0,0.2,a,0.0,0.0,0.0
475,Taylor,Southampton,2,4.0,47,2329,1,1,2,5.2,a,11.75,0.020180334907685702,0.237118935165307
476,Walker-Peters,Southampton,2,4.5,0,0,0,0,0,0.7,a,0.0,0.0,0.0
477,Wood,Southampton,2,4.0,0,0,0,0,0,1.1,a,0.0,0.0,0.0
518,Downes,Southampton,3,5.0,0,0,0,0,0,0.1,a,0.0,0.0,0.0
584,Brereton Díaz,Southampton,3,5.5,62,1105,6,1,0,0.1,a,11.272727272727273,0.056108597285067875,0.632496914849856
478,A.Phillips,Spurs,2,4.0,0,0,0,0,0,0.5,a,0.0,0.0,0.0
479,Austin,Spurs,1,4.0,0,0,0,0,0,0.4,a,0.0,0.0,0.0
480,Bentancur,Spurs,3,5.0,32,997,1,1,1,0.3,a,6.4,0.0320962888665998,0.20541624874623873
481,Bergvall,Spurs,3,4.5,0,0,0,0,0,0.7,a,0.0,0.0,0.0
482,Bissouma,Spurs,3,5.0,44,2070,0,0,7,0.3,a,8.8,0.021256038647342997,0.1870531400966184
484,Davies,Spurs,2,4.5,34,1085,1,2,1,0.2,a,7.555555555555555,0.03133640552995392,0.23676395289298516
485,Devine,Spurs,3,4.5,0,0,0,0,0,0.1,a,0.0,0.0,0.0
486,Dragusin,Spurs,2,4.5,14,424,0,0,1,0.3,a,3.111111111111111,0.0330188679245283,0.10272536687631027
487,E.Royal,Spurs,2,4.5,27,1152,1,0,0,0.2,a,6.0,0.0234375,0.140625
488,Forster,Spurs,1,4.5,0,0,0,0,0,0.3,a,0.0,0.0,0.0
489,Gray,Spurs,3,5.0,0,0,0,0,0,0.4,a,0.0,0.0,0.0
491,Johnson,Spurs,3,6.5,131,2317,5,12,5,1.8,a,20.153846153846153,0.05653862753560639,1.139470801102221
492,Kulusevski,Spurs,3,6.5,130,2759,8,3,8,1.6,a,20.0,0.04711852120333454,0.9423704240666908
493,Lo Celso,Spurs,3,5.0,47,491,2,2,1,0.1,a,9.4,0.09572301425661914,0.8997963340122199
494,Maddison,Spurs,3,7.5,117,2137,4,11,7,5.6,a,15.6,0.05474964904071128,0.854094525035096
495,Pedro Porro,Spurs,2,5.5,136,3090,3,8,7,25.7,a,24.727272727272727,0.04401294498381877,1.0883200941453368
