Player ID,Name,Team,Position,Cost,Total Points,Minutes,Goals Scored,Assists,Clean Sheets,Selected By %,Status,ROI,Points per Minute,PpM ROI
1,Balogun,Arsenal,4,4.5,0,0,0,0,0,2.1,a,0.0,,
2,Cédric,Arsenal,2,4.0,10,223,0,0,0,0.4,a,2.5,0.04484304932735426,0.11210762331838564
3,M.Elneny,Arsenal,3,4.5,6,111,0,0,0,0.2,a,1.3333333333333333,0.05405405405405406,0.07207207207207207
4,Fábio Vieira,Arsenal,3,5.5,40,500,1,2,2,0.1,a,7.2727272727272725,0.08,0.5818181818181818
5,Gabriel,Arsenal,2,5.0,146,3409,3,0,14,16.6,a,29.2,0.04282780874156644,1.25057201525374
6,Havertz,Arsenal,3,7.5,102,2565,7,1,9,6.5,a,13.6,0.03976608187134503,0.5408187134502924
7,Holding,Arsenal,2,4.5,21,562,1,0,0,0.2,a,4.666666666666667,0.037366548042704624,0.17437722419928825
8,G.Jesus,Arsenal,4,8.0,125,2064,11,7,9,31.4,a,15.625,0.060562015503875966,0.946281492248062
9,Jorginho,Arsenal,3,5.5,79,2127,2,2,9,0.3,a,14.363636363636363,0.03714151386929948,0.5334871992135743
10,Kiwior,Arsenal,2,4.5,26,425,1,0,2,0.2,a,5.777777777777778,0.0611764705882353,0.3534640522875817
11,Marquinhos,Arsenal,3,4.5,1,1,0,0,0,0.1,a,0.2222222222222222,1.0,0.2222222222222222
12,Martinelli,Arsenal,3,8.0,198,2789,15,9,14,14.0,a,24.75,0.07099318752240946,1.7570813911796341
13,Nketiah,Arsenal,4,5.5,63,1071,4,2,2,0.8,a,11.454545454545455,0.058823529411764705,0.6737967914438503
14,Ødegaard,Arsenal,3,8.5,212,3132,15,8,13,20.2,a,24.941176470588236,0.06768837803320563,1.6882277815340698
15,Thomas,Arsenal,3,5.0,86,2480,3,0,11,0.2,a,17.2,0.03467741935483871,0.5964516129032258
16,Pepe,Arsenal,3,5.0,0,0,0,0,0,0.1,a,0.0,,
17,Ramsdale,Arsenal,1,5.0,143,3420,0,0,14,28.2,a,28.6,0.041812865497076024,1.1958479532163744
18,Rúnarsson,Arsenal,1,4.0,0,0,0,0,0,0.3,a,0.0,,
19,Saka,Arsenal,3,8.5,202,3183,14,12,12,49.7,a,23.764705882352942,0.06346214263273642,1.5081591543309125
20,Saliba,Arsenal,2,5.0,117,2415,2,1,12,14.8,a,23.4,0.0484472049689441,1.1336645962732919
21,Sambi,Arsenal,3,5.0,23,728,0,0,2,0.0,a,4.6,0.03159340659340659,0.1453296703296703
22,Smith Rowe,Arsenal,3,5.5,18,161,0,2,0,0.2,a,3.272727272727273,0.11180124223602485,0.3658949745906268
23,Tavares,Arsenal,2,4.0,0,0,0,0,0,0.3,a,0.0,,
24,Tierney,Arsenal,2,4.5,37,774,0,1,1,0.3,a,8.222222222222221,0.04780361757105943,0.3930519666953775
25,Tomiyasu,Arsenal,2,4.5,32,651,0,1,2,0.2,a,7.111111111111111,0.04915514592933948,0.349547704386414
26,Trossard,Arsenal,3,7.0,154,2237,8,13,8,2.6,a,22.0,0.06884219937416182,1.51452838623156
27,Trusty,Arsenal,2,4.0,0,0,0,0,0,0.2,a,0.0,,
28,Turner,Arsenal,1,4.0,0,0,0,0,0,0.4,a,0.0,,
29,White,Arsenal,2,5.5,156,3054,2,5,15,10.1,a,28.363636363636363,0.05108055009823183,1.4488301482407573
30,Xhaka,Arsenal,3,6.0,153,2992,7,8,13,0.7,a,25.5,0.05113636363636364,1.3039772727272727
31,Zinchenko,Arsenal,2,5.0,99,2122,1,2,10,14.2,a,19.8,0.04665409990574929,0.923751178133836
578,Nelson,Arsenal,3,5.0,42,202,3,3,1,0.0,a,8.4,0.2079207920792079,1.7465346534653465
33,Archer,Aston Villa,4,4.5,6,43,0,0,0,5.9,a,1.3333333333333333,0.13953488372093023,0.18604651162790697
34,Bailey,Aston Villa,3,5.5,100,1964,4,5,8,0.8,a,18.181818181818183,0.05091649694501019,0.9257544899092762
35,Buendia,Aston Villa,3,6.0,117,2404,5,3,11,0.4,a,19.5,0.04866888519134775,0.9490432612312811
36,Cash,Aston Villa,2,4.5,57,1817,0,2,4,3.6,a,12.666666666666666,0.03137039075399009,0.3973582828838745
37,Chambers,Aston Villa,2,4.0,13,345,0,0,0,1.1,a,3.25,0.03768115942028986,0.12246376811594203
38,Coutinho,Aston Villa,3,6.0,32,777,1,0,3,0.4,a,5.333333333333333,0.04118404118404118,0.21964821964821962
39,Davis,Aston Villa,4,5.0,0,0,0,0,0,0.2,a,0.0,,
40,Dendoncker,Aston Villa,3,5.0,37,897,0,0,4,0.1,a,7.4,0.04124860646599777,0.3052396878483835
41,Diego Carlos,Aston Villa,2,4.5,4,205,0,0,0,0.6,a,0.8888888888888888,0.01951219512195122,0.017344173441734417
42,Digne,Aston Villa,2,4.5,50,1492,1,0,3,0.9,a,11.11111111111111,0.03351206434316354,0.37235627047959485
43,Douglas Luiz,Aston Villa,3,5.5,142,2922,6,7,13,2.6,a,25.818181818181817,0.0485968514715948,1.2546823470848112
44,Duran,Aston Villa,4,5.0,11,126,0,0,0,0.1,a,2.2,0.0873015873015873,0.19206349206349208
45,Hause,Aston Villa,2,4.0,0,0,0,0,0,0.2,a,0.0,,
46,Iroegbunam,Aston Villa,3,4.5,0,0,0,0,0,0.1,a,0.0,,
47,Kamara,Aston Villa,3,5.0,44,1773,0,1,3,0.1,a,8.8,0.024816694867456288,0.21838691483361536
48,Konsa,Aston Villa,2,4.5,110,3322,0,0,12,0.9,a,24.444444444444443,0.033112582781456956,0.8094186902133922
49,Martinez,Aston Villa,1,5.0,135,3139,0,0,11,8.1,a,27.0,0.04300732717425932,1.1611978337050017
50,McGinn,Aston Villa,3,5.5,90,2692,1,5,10,0.4,a,16.363636363636363,0.033432392273402674,0.5470755099284074
51,Mings,Aston Villa,2,4.5,130,3150,1,3,12,16.6,a,28.88888888888889,0.04126984126984127,1.1922398589065255
52,Nakamba,Aston Villa,3,4.5,0,0,0,0,0,0.3,a,0.0,,
53,Olsen,Aston Villa,1,4.0,10,280,0,0,1,0.8,a,2.5,0.03571428571428571,0.08928571428571427
54,Philogene,Aston Villa,3,4.5,0,0,0,0,0,0.1,a,0.0,,
55,J.Ramsey,Aston Villa,3,6.0,135,2634,6,8,11,2.3,a,22.5,0.05125284738041002,1.1531890660592254
56,Sanson,Aston Villa,3,4.5,2,10,0,0,0,0.1,a,0.4444444444444444,0.2,0.08888888888888889
57,Sinisalo,Aston Villa,1,4.0,0,0,0,0,0,0.1,a,0.0,,
58,Tielemans,Aston Villa,3,6.0,86,2341,3,3,6,1.2,a,14.333333333333334,0.03673643741990602,0.526555603018653
59,Bertrand Traoré,Aston Villa,3,5.0,20,226,2,0,1,0.1,a,4.0,0.08849557522123894,0.35398230088495575
60,Watkins,Aston Villa,4,8.0,175,3129,15,8,13,14.0,a,21.875,0.05592841163310962,1.2234340044742729
61,Wesley,Aston Villa,4,5.0,0,0,0,0,0,0.1,a,0.0,,
62,Anthony,Bournemouth,3,5.0,61,1241,3,1,2,0.2,a,12.2,0.04915390813859791,0.5996776792908944
63,Billing,Bournemouth,3,5.5,126,2766,7,2,9,1.0,a,22.90909090909091,0.0455531453362256,1.043581147702623
64,Brooks,Bournemouth,3,5.0,5,170,0,0,0,0.1,a,1.0,0.029411764705882353,0.029411764705882353
65,Christie,Bournemouth,3,5.0,64,1825,1,2,3,0.1,a,12.8,0.03506849315068493,0.44887671232876714
66,L.Cook,Bournemouth,3,5.0,51,1712,0,2,3,0.0,a,10.2,0.029789719626168224,0.30385514018691584
67,Siriki,Bournemouth,3,4.5,6,104,0,0,0,0.1,a,1.3333333333333333,0.057692307692307696,0.07692307692307693
68,Fredericks,Bournemouth,2,4.5,12,527,0,0,0,0.2,a,2.6666666666666665,0.022770398481973434,0.06072106261859582
69,Hill,Bournemouth,2,4.0,0,0,0,0,0,0.3,a,0.0,,
70,Kelly,Bournemouth,2,4.5,60,2040,0,2,5,0.2,a,13.333333333333334,0.029411764705882353,0.39215686274509803
71,Kilkenny,Bournemouth,3,4.5,0,0,0,0,0,0.1,a,0.0,,
72,Kluivert,Bournemouth,3,5.0,0,0,0,0,0,1.8,a,0.0,,
73,Lowe,Bournemouth,3,5.0,2,11,0,0,0,0.0,a,0.4,0.18181818181818182,0.07272727272727274
74,Marcondes,Bournemouth,3,4.5,1,8,0,0,0,0.0,a,0.2222222222222222,0.125,0.027777777777777776
75,Mepham,Bournemouth,2,4.5,43,2197,0,0,5,0.1,a,9.555555555555555,0.01957214383249886,0.18702270773276689
76,Moore,Bournemouth,4,5.0,57,1269,4,0,3,0.5,a,11.4,0.04491725768321513,0.5120567375886526
77,Neto,Bournemouth,1,4.5,93,2385,0,0,6,0.9,a,20.666666666666668,0.0389937106918239,0.8058700209643606
78,O.Dango,Bournemouth,3,5.0,49,1239,1,3,1,0.1,a,9.8,0.03954802259887006,0.3875706214689266
79,Pearson,Bournemouth,3,4.5,9,282,0,0,1,0.1,a,2.0,0.031914893617021274,0.06382978723404255
80,Randolph,Bournemouth,1,4.0,0,0,0,0,0,0.4,a,0.0,,
81,Rothwell,Bournemouth,3,5.0,33,1010,0,1,3,0.0,a,6.6,0.032673267326732675,0.21564356435643564
82,Semenyo,Bournemouth,4,4.5,18,250,1,0,0,2.0,a,4.0,0.072,0.288
83,Senesi,Bournemouth,2,4.5,69,2489,2,0,5,0.2,a,15.333333333333334,0.027721976697468863,0.4250703093611892
84,Smith,Bournemouth,2,4.5,74,2940,0,1,7,0.2,a,16.444444444444443,0.025170068027210883,0.4139077853363567
85,Solanke,Bournemouth,4,6.5,130,2865,6,10,8,2.8,a,20.0,0.04537521815008726,0.9075043630017452
86,Tavernier,Bournemouth,3,5.5,94,1740,5,4,5,0.4,a,17.09090909090909,0.054022988505747126,0.9233019853709509
87,Hamed Traorè,Bournemouth,3,5.0,14,425,0,0,2,0.1,a,2.8,0.03294117647058824,0.09223529411764705
88,Travers,Bournemouth,1,4.0,28,1035,0,0,2,3.4,a,7.0,0.02705314009661836,0.18937198067632852
89,Zabarnyi,Bournemouth,2,4.5,7,297,0,0,0,0.1,a,1.5555555555555556,0.02356902356902357,0.03666292555181444
90,Ajer,Brentford,2,4.5,29,763,0,0,4,0.3,a,6.444444444444445,0.03800786369593709,0.24493956604048348
91,Balcombe,Brentford,1,4.0,0,0,0,0,0,0.5,a,0.0,,
92,Baptiste,Brentford,3,4.5,29,600,0,2,1,6.0,a,6.444444444444445,0.04833333333333333,0.31148148148148147
93,Bech,Brentford,2,4.0,4,18,0,0,0,0.2,a,1.0,0.2222222222222222,0.2222222222222222
94,Bidstrup,Brentford,3,4.5,0,0,0,0,0,0.1,a,0.0,,
95,Canós,Brentford,3,5.0,5,73,0,0,0,0.1,a,1.0,0.0684931506849315,0.0684931506849315
96,Collins,Brentford,2,4.5,49,1811,0,0,4,0.6,a,10.88888888888889,0.027056874654886803,0.29461930179765633
97,Cox,Brentford,1,4.0,0,0,0,0,0,0.1,a,0.0,,
98,Damsgaard,Brentford,3,5.0,33,970,0,0,3,0.1,a,6.6,0.03402061855670103,0.22453608247422677
99,Dasilva,Brentford,3,5.0,81,1371,4,2,5,0.4,a,16.2,0.05908096280087528,0.9571115973741794
100,Dervişoğlu,Brentford,4,4.5,4,6,0,1,0,0.4,a,0.8888888888888888,0.6666666666666666,0.5925925925925926
101,Flekken,Brentford,1,4.5,0,0,0,0,0,3.3,a,0.0,,
102,Goode,Brentford,2,4.0,0,0,0,0,0,0.2,a,0.0,,
103,Henry,Brentford,2,4.5,112,3240,0,3,11,5.8,a,24.88888888888889,0.0345679012345679,0.8603566529492455
104,Hickey,Brentford,2,4.5,63,1918,0,3,5,0.4,a,14.0,0.032846715328467155,0.45985401459854014
105,Janelt,Brentford,3,5.5,85,2201,3,1,8,0.1,a,15.454545454545455,0.03861880963198546,0.5968361488579571
106,Jensen,Brentford,3,5.5,132,2805,5,7,10,0.9,a,24.0,0.047058823529411764,1.1294117647058823
107,Lewis-Potter,Brentford,3,5.0,14,313,0,1,0,0.0,a,2.8,0.04472843450479233,0.1252396166134185
108,Mbeumo,Brentford,3,6.5,150,2905,9,9,10,27.3,a,23.076923076923077,0.05163511187607573,1.1915795048325168
109,Mee,Brentford,2,5.0,143,3269,3,2,12,7.3,a,28.6,0.043744264301009486,1.2510859590088714
110,Nørgaard,Brentford,3,5.5,71,1763,1,6,6,0.2,a,12.909090909090908,0.04027226318774816,0.5198783066054762
111,Onyeka,Brentford,3,5.0,38,837,0,3,3,0.0,a,7.6,0.04540023894862605,0.34504181600955797
112,Pinnock,Brentford,2,4.5,112,2700,3,0,10,1.8,a,24.88888888888889,0.04148148148148148,1.0324279835390946
113,Raya,Brentford,1,5.0,166,3420,0,0,12,11.1,a,33.2,0.048538011695906436,1.6114619883040937
114,Roerslev,Brentford,2,4.5,48,1101,0,0,5,0.1,a,10.666666666666666,0.043596730245231606,0.46503178928247046
115,Schade,Brentford,3,5.5,29,723,0,1,3,0.2,a,5.2727272727272725,0.040110650069156296,0.21149251854646045
116,Strakosha,Brentford,1,4.0,0,0,0,0,0,0.6,a,0.0,,
118,Trevitt,Brentford,3,4.5,0,0,0,0,0,0.1,a,0.0,,
119,Wissa,Brentford,4,6.0,111,1587,7,4,7,3.5,a,18.5,0.06994328922495274,1.2939508506616257
120,Yarmolyuk,Brentford,3,4.5,0,0,0,0,0,1.2,a,0.0,,
121,Zanka,Brentford,2,4.5,45,1097,0,1,4,0.1,a,10.0,0.04102096627164995,0.4102096627164995
122,Adingra,Brighton,3,5.0,0,0,0,0,0,0.1,a,0.0,,
123,Alzate,Brighton,3,4.5,0,0,0,0,0,0.1,a,0.0,,
124,Ayari,Brighton,3,4.5,3,65,0,0,0,0.1,a,0.6666666666666666,0.046153846153846156,0.03076923076923077
125,Buonanotte,Brighton,3,5.0,26,558,1,1,1,0.1,a,5.2,0.04659498207885305,0.24229390681003588
126,Caicedo,Brighton,3,5.0,79,3138,1,1,10,2.2,a,15.8,0.02517527087316762,0.3977692797960484
127,Connolly,Brighton,4,4.5,0,0,0,0,0,0.4,a,0.0,,
128,Dahoud,Brighton,3,5.0,0,0,0,0,0,0.2,a,0.0,,
129,Dunk,Brighton,2,5.0,112,3240,1,1,12,3.0,a,22.4,0.0345679012345679,0.7743209876543209
130,Enciso,Brighton,3,5.5,57,794,4,3,4,12.3,a,10.363636363636363,0.07178841309823678,0.7439890084726356
131,Estupiñan,Brighton,2,5.0,128,2674,1,7,10,51.6,a,25.6,0.04786836200448766,1.2254300673148841
132,Ferguson,Brighton,4,6.0,65,942,6,2,6,13.7,a,10.833333333333334,0.06900212314225053,0.7475230007077142
133,Gilmour,Brighton,3,5.0,21,502,0,1,2,0.1,a,4.2,0.04183266932270916,0.17569721115537848
134,Gross,Brighton,3,6.5,159,3240,9,8,11,4.4,a,24.46153846153846,0.049074074074074076,1.2004273504273504
135,João Pedro,Brighton,4,5.5,0,0,0,0,0,3.2,a,0.0,,
136,Karbownik,Brighton,2,4.0,0,0,0,0,0,0.2,a,0.0,,
137,Kozłowski,Brighton,3,4.5,0,0,0,0,0,0.1,a,0.0,,
138,Lallana,Brighton,3,5.0,47,717,2,1,5,0.1,a,9.4,0.06555090655509066,0.6161785216178522
139,Lamptey,Brighton,2,4.0,23,439,0,0,1,7.7,a,5.75,0.05239179954441914,0.30125284738041
140,March,Brighton,3,6.5,147,2719,6,10,10,3.2,a,22.615384615384617,0.054063994115483634,1.222678020765553
141,McGill,Brighton,1,4.0,0,0,0,0,0,0.2,a,0.0,,
142,Milner,Brighton,3,5.0,42,889,0,1,3,0.2,a,8.4,0.047244094488188976,0.3968503937007874
143,Mitoma,Brighton,3,6.5,138,2311,7,9,8,39.0,a,21.23076923076923,0.0597144093466032,1.2677828445894217
144,Moder,Brighton,3,4.5,0,0,0,0,0,0.1,a,0.0,,
145,Sanchez,Brighton,1,4.5,82,2070,0,0,6,5.2,a,18.22222222222222,0.03961352657004831,0.7218464841653247
146,Sarmiento,Brighton,3,4.5,16,168,0,2,1,0.5,a,3.5555555555555554,0.09523809523809523,0.3386243386243386
148,Steele,Brighton,1,4.5,65,1350,0,1,6,6.4,a,14.444444444444445,0.04814814814814815,0.6954732510288066
149,Undav,Brighton,4,5.5,52,614,5,2,2,0.9,a,9.454545454545455,0.08469055374592833,0.8007106899615043
150,Van Hecke,Brighton,2,4.0,6,291,0,0,0,0.7,a,1.5,0.020618556701030927,0.030927835051546393
151,Veltman,Brighton,2,4.5,95,2183,1,1,10,1.3,a,21.11111111111111,0.04351809436555199,0.9187153254949865
152,Verbruggen,Brighton,1,4.5,0,0,0,0,0,1.6,a,0.0,,
153,Webster,Brighton,2,4.5,75,1983,0,0,9,0.4,a,16.666666666666668,0.037821482602118005,0.6303580433686334
154,Welbeck,Brighton,4,6.0,91,1844,6,5,6,1.1,a,15.166666666666666,0.04934924078091106,0.7484634851771511
155,Zeqiri,Brighton,4,4.5,0,0,0,0,0,1.0,a,0.0,,
156,Agyei,Burnley,3,4.5,0,0,0,0,0,0.3,a,0.0,,
157,Al-Dakhil,Burnley,2,4.0,0,0,0,0,0,0.7,a,0.0,,
158,Bastien,Burnley,3,5.0,0,0,0,0,0,0.1,a,0.0,,
159,Benson,Burnley,3,5.5,0,0,0,0,0,0.6,a,0.0,,
160,Beyer,Burnley,2,4.0,0,0,0,0,0,8.0,a,0.0,,
161,Brownhill,Burnley,3,5.0,0,0,0,0,0,0.7,a,0.0,,
162,Churlinov,Burnley,3,4.5,0,0,0,0,0,0.1,a,0.0,,
163,Cork,Burnley,3,5.0,0,0,0,0,0,0.1,a,0.0,,
164,Costelloe,Burnley,3,4.5,0,0,0,0,0,0.1,a,0.0,,
165,Cullen,Burnley,3,5.0,0,0,0,0,0,0.1,a,0.0,,
166,Egan-Riley,Burnley,2,4.0,0,0,0,0,0,0.2,a,0.0,,
167,Ekdal,Burnley,2,4.0,0,0,0,0,0,0.3,a,0.0,,
168,Foster,Burnley,4,5.0,0,0,0,0,0,0.2,a,0.0,,
169,Franchi,Burnley,1,4.0,0,0,0,0,0,0.3,a,0.0,,
170,Gudmundsson,Burnley,3,5.0,0,0,0,0,0,0.1,a,0.0,,
171,McNally,Burnley,2,4.0,0,0,0,0,0,0.3,a,0.0,,
172,Muric,Burnley,1,4.5,0,0,0,0,0,0.9,a,0.0,,
173,O'Shea,Burnley,2,4.5,0,0,0,0,0,0.3,a,0.0,,
174,Obafemi,Burnley,4,5.0,0,0,0,0,0,0.3,a,0.0,,
175,Peacock-Farrell,Burnley,1,4.0,0,0,0,0,0,0.5,a,0.0,,
176,Roberts,Burnley,2,4.5,0,0,0,0,0,0.8,a,0.0,,
177,Rodriguez,Burnley,4,5.5,0,0,0,0,0,0.3,a,0.0,,
178,Taylor,Burnley,2,4.0,0,0,0,0,0,1.2,a,0.0,,
179,Thomas,Burnley,2,4.0,0,0,0,0,0,0.4,a,0.0,,
180,Twine,Burnley,3,5.0,0,0,0,0,0,0.1,a,0.0,,
181,Vigouroux,Burnley,1,4.0,0,0,0,0,0,0.4,a,0.0,,
182,Vitinho,Burnley,2,4.5,0,0,0,0,0,0.2,a,0.0,,
183,Weghorst,Burnley,4,5.5,24,790,0,1,4,0.7,a,4.363636363636363,0.030379746835443037,0.13256616800920598
184,Zaroury,Burnley,3,5.0,0,0,0,0,0,0.4,a,0.0,,
185,Ampadu,Chelsea,2,4.0,0,0,0,0,0,0.3,a,0.0,,
186,Andrey,Chelsea,3,4.5,0,0,0,0,0,0.1,a,0.0,,
187,Arrizabalaga,Chelsea,1,5.0,118,2565,0,0,9,2.2,a,23.6,0.04600389863547758,1.085692007797271
188,Aubameyang,Chelsea,4,6.5,25,546,1,0,1,0.3,a,3.8461538461538463,0.045787545787545784,0.17610594533671456
190,Baba,Chelsea,2,4.0,0,0,0,0,0,0.2,a,0.0,,
191,B.Badiashile,Chelsea,2,4.5,40,904,1,0,4,0.6,a,8.88888888888889,0.04424778761061947,0.39331366764995085
192,Bettinelli,Chelsea,1,4.0,0,0,0,0,0,0.1,a,0.0,,
193,Broja,Chelsea,4,5.0,21,285,1,1,1,0.5,a,4.2,0.07368421052631578,0.3094736842105263
194,Chalobah,Chelsea,2,4.5,49,1601,0,0,5,0.2,a,10.88888888888889,0.030605871330418487,0.33326393226455686
195,Chilwell,Chelsea,2,5.5,70,1402,2,3,4,4.3,a,12.727272727272727,0.04992867332382311,0.6354558423032032
196,Chukwuemeka,Chelsea,3,4.5,18,342,0,0,1,1.7,a,4.0,0.05263157894736842,0.21052631578947367
197,Colwill,Chelsea,2,4.5,46,1218,0,2,3,1.2,a,10.222222222222221,0.03776683087027915,0.3860609377850757
198,Cucurella,Chelsea,2,5.0,65,1669,0,2,6,0.4,a,13.0,0.03894547633313361,0.5062911923307369
199,Enzo,Chelsea,3,5.0,42,1547,0,2,3,3.3,a,8.4,0.027149321266968326,0.22805429864253396
